tree_id,record_type,source,label,project,SampleID,TreeCluster_branch,Frequency,clade,country,date,cluster_size,AU_barcode_class,US_barcode_class
NG2026_Grep01240,global_consensus_representative,Nextstrain_2026_global,PP_001N8CQ,global,PP_001N8CQ,,,A.D.3,China,2018-11-XX,4,AU_other_complete,US_C18_like
NG2026_Grep01241,global_consensus_representative,Nextstrain_2026_global,PP_001N8M5,global,PP_001N8M5,,,A.D.3,China,2018-12-XX,4,AU_other_complete,US_C18_like
NG2026_Grep01250,global_consensus_representative,Nextstrain_2026_global,PP_001N90D,global,PP_001N90D,,,A.D.3,China,2018-12-XX,4,AU_other_complete,US_C18_like
NG2026_Grep01268,global_consensus_representative,Nextstrain_2026_global,PP_001N9P0,global,PP_001N9P0,,,A.D,China,2019-01-XX,5,AU_other_complete,US_C18_like
NG2026_Grep01278,global_consensus_representative,Nextstrain_2026_global,PP_001NA36,global,PP_001NA36,,,A.D,China,2019-11-XX,3,AU_other_complete,US_C18_like
NG2026_Grep01282,global_consensus_representative,Nextstrain_2026_global,PP_001NA8W,global,PP_001NA8W,,,A.D.2.1,China,2019-12-XX,1,AU_other_complete,US_C21_like
NG2026_Grep01290,global_consensus_representative,Nextstrain_2026_global,PP_001NAK7,global,PP_001NAK7,,,A.D,China,2015-02-XX,5,AU_other_complete,US_C18_like
NG2026_Grep01302,global_consensus_representative,Nextstrain_2026_global,PP_001NM8K,global,PP_001NM8K,,,A.D.5.2,France,2021-04-XX,51,AU_other_complete,US_other_complete
NG2026_Grep01304,global_consensus_representative,Nextstrain_2026_global,PP_001NNLT,global,PP_001NNLT,,,A.2.1.1,Brazil,2008-XX-XX,2,AU_ambiguous,US_other_complete
NG2026_Grep01310,global_consensus_representative,Nextstrain_2026_global,PP_001NQF2,global,PP_001NQF2,,,A.3,Canada,1995-XX-XX,1,AU_ambiguous,US_ambiguous
NG2026_Grep01323,global_consensus_representative,Nextstrain_2026_global,PP_001P2WR,global,PP_001P2WR,,,A.D.5,,2018-XX-XX,5,AU_other_complete,US_other_complete
NG2026_Grep01327,global_consensus_representative,Nextstrain_2026_global,PP_001P39Z,global,PP_001P39Z,,,A.D.1.2,Australia,2020-11-26,11,AU_other_complete,US_C21_like
NG2026_Grep01328,global_consensus_representative,Nextstrain_2026_global,PP_001P3AX,global,PP_001P3AX,,,A.D.1.2,Australia,2020-11-27,5,AU_other_complete,US_C21_like
NG2026_Grep01329,global_consensus_representative,Nextstrain_2026_global,PP_001P3GK,global,PP_001P3GK,,,A.D.1.2,Australia,2020-12-04,2,AU_other_complete,US_C21_like
NG2026_Grep01330,global_consensus_representative,Nextstrain_2026_global,PP_001P3KC,global,PP_001P3KC,,,A.D.1.2,Australia,2020-12-10,45,AU_other_complete,US_other_complete
NG2026_Grep01334,global_consensus_representative,Nextstrain_2026_global,PP_001P3VS,global,PP_001P3VS,,,A.D.1.2,Australia,2020-11-10,4,AU_other_complete,US_other_complete
NG2026_Grep01336,global_consensus_representative,Nextstrain_2026_global,PP_001P41E,global,PP_001P41E,,,A.D.1.2,Australia,2020-11-28,1,AU_other_complete,US_C21_like
NG2026_Grep01345,global_consensus_representative,Nextstrain_2026_global,PP_001P4UT,global,PP_001P4UT,,,A.D.1.2,Australia,2021-01-19,5,AU_other_complete,US_other_complete
NG2026_Grep01348,global_consensus_representative,Nextstrain_2026_global,PP_001P58Z,global,PP_001P58Z,,,A.D.1.2,Australia,2021-01-28,8,AU_other_complete,US_other_complete
NG2026_Grep01349,global_consensus_representative,Nextstrain_2026_global,PP_001P5AV,global,PP_001P5AV,,,A.D.1.3,Australia,2020-11-23,116,AU_other_complete,US_other_complete
NG2026_Grep01352,global_consensus_representative,Nextstrain_2026_global,PP_001P5M6,global,PP_001P5M6,,,A.D.1.3,Australia,2020-11-02,1,AU_other_complete,US_other_complete
NG2026_Grep01355,global_consensus_representative,Nextstrain_2026_global,PP_001P5TU,global,PP_001P5TU,,,A.D.1.3,Australia,2020-11-06,4,AU_other_complete,US_other_complete
NG2026_Grep01359,global_consensus_representative,Nextstrain_2026_global,PP_001P670,global,PP_001P670,,,A.D.1.3,Australia,2020-11-02,6,AU_other_complete,US_other_complete
NG2026_Grep01360,global_consensus_representative,Nextstrain_2026_global,PP_001P6BS,global,PP_001P6BS,,,A.D.1.3,Australia,2020-11-23,1,AU_other_complete,US_other_complete
NG2026_Grep01361,global_consensus_representative,Nextstrain_2026_global,PP_001P6EL,global,PP_001P6EL,,,A.D.1.3,Australia,2020-11-27,1,AU_other_complete,US_other_complete
NG2026_Grep01362,global_consensus_representative,Nextstrain_2026_global,PP_001P6K9,global,PP_001P6K9,,,A.D.1.3,Australia,2020-12-23,5,AU_other_complete,US_other_complete
NG2026_Grep01370,global_consensus_representative,Nextstrain_2026_global,PP_001P7P0,global,PP_001P7P0,,,A.D.1.3,Australia,2020-12-04,7,AU_other_complete,US_other_complete
NG2026_Grep01371,global_consensus_representative,Nextstrain_2026_global,PP_001P7QY,global,PP_001P7QY,,,A.D.1.3,Australia,2020-11-10,1,AU_other_complete,US_other_complete
NG2026_Grep01376,global_consensus_representative,Nextstrain_2026_global,PP_001P836,global,PP_001P836,,,A.D.1.3,Australia,2020-11-10,1,AU_other_complete,US_other_complete
NG2026_Grep01377,global_consensus_representative,Nextstrain_2026_global,PP_001P8FG,global,PP_001P8FG,,,A.D.1.3,Australia,2020-11-27,1,AU_other_complete,US_other_complete
NG2026_Grep01383,global_consensus_representative,Nextstrain_2026_global,PP_001P8RV,global,PP_001P8RV,,,A.D.1.3,Australia,2020-12-20,23,AU_other_complete,US_other_complete
NG2026_Grep01387,global_consensus_representative,Nextstrain_2026_global,PP_001P96Z,global,PP_001P96Z,,,A.D.1.3,Australia,2021-02-15,4,AU_other_complete,US_other_complete
NG2026_Grep01393,global_consensus_representative,Nextstrain_2026_global,PP_001P9M2,global,PP_001P9M2,,,A.D.1.3,Australia,2021-01-18,2,AU_other_complete,US_other_complete
NG2026_Grep01394,global_consensus_representative,Nextstrain_2026_global,PP_001P9PY,global,PP_001P9PY,,,A.D.1.3,Australia,2020-11-08,1,AU_other_complete,US_other_complete
NG2026_Grep01395,global_consensus_representative,Nextstrain_2026_global,PP_001P9TQ,global,PP_001P9TQ,,,A.D.1.2,Australia,2021-02-01,1,AU_other_complete,US_C21_like
NG2026_Grep01415,global_consensus_representative,Nextstrain_2026_global,PP_001PMBB,global,PP_001PMBB,,,A.D,Argentina,2014-06-23,1,AU_other_complete,US_other_complete
NG2026_Grep01427,global_consensus_representative,Nextstrain_2026_global,PP_001PMPL,global,PP_001PMPL,,,A.D,Argentina,2015-05-11,1,AU_other_complete,US_C18_like
NG2026_Grep01428,global_consensus_representative,Nextstrain_2026_global,PP_001PMQJ,global,PP_001PMQJ,,,A.D,Argentina,2015-05-26,1,AU_other_complete,US_C18_like
NG2026_Grep01434,global_consensus_representative,Nextstrain_2026_global,PP_001PN1W,global,PP_001PN1W,,,A.D,Argentina,2015-06-30,1,AU_C4_like,US_C18_like
NG2026_Grep01443,global_consensus_representative,Nextstrain_2026_global,PP_001PND6,global,PP_001PND6,,,A.D.2,Argentina,2015-08-03,1,AU_C4_like,US_C18_like
NG2026_Grep01454,global_consensus_representative,Nextstrain_2026_global,PP_001PP3R,global,PP_001PP3R,,,A.D.2.2,Argentina,2017-04-17,3,AU_other_complete,US_C18_like
NG2026_Grep01463,global_consensus_representative,Nextstrain_2026_global,PP_001PPF1,global,PP_001PPF1,,,A.D.2.2,Argentina,2017-05-22,3,AU_other_complete,US_C18_like
NG2026_Grep01466,global_consensus_representative,Nextstrain_2026_global,PP_001PPJU,global,PP_001PPJU,,,A.D.2.2,Argentina,2017-05-29,7,AU_other_complete,US_C18_like
NG2026_Grep01469,global_consensus_representative,Nextstrain_2026_global,PP_001PPNL,global,PP_001PPNL,,,A.D.2.2,Argentina,2017-05-30,4,AU_other_complete,US_C18_like
NG2026_Grep01502,global_consensus_representative,Nextstrain_2026_global,PP_001PW3J,global,PP_001PW3J,,,A.D.5,Philippines,2019-09-23,2,AU_other_complete,US_other_complete
NG2026_Grep01513,global_consensus_representative,Nextstrain_2026_global,PP_001PWHP,global,PP_001PWHP,,,A.D.5.3,Philippines,2020-03-09,2,AU_other_complete,US_other_complete
NG2026_Grep01515,global_consensus_representative,Nextstrain_2026_global,PP_001Q5XJ,global,PP_001Q5XJ,,,A.D.5,Kenya,2021-03-21,2,AU_other_complete,US_other_complete
NG2026_Grep01518,global_consensus_representative,Nextstrain_2026_global,PP_001Q61A,global,PP_001Q61A,,,A.D.1,Kenya,2021-03-10,1,AU_other_complete,US_other_complete
NG2026_Grep01519,global_consensus_representative,Nextstrain_2026_global,PP_001Q628,global,PP_001Q628,,,A.D.5,Kenya,2021-03-13,17,AU_other_complete,US_other_complete
NG2026_Grep01520,global_consensus_representative,Nextstrain_2026_global,PP_001Q5ZE,global,PP_001Q5ZE,,,A.D.4,Kenya,2021-03-06,1,AU_other_complete,US_C21_like
NG2026_Grep01523,global_consensus_representative,Nextstrain_2026_global,PP_001Q69U,global,PP_001Q69U,,,A.D.4,Kenya,2021-03-20,5,AU_other_complete,US_C21_like
NG2026_Grep01530,global_consensus_representative,Nextstrain_2026_global,PP_001Q6RV,global,PP_001Q6RV,,,A.D.4,Kenya,2022-01-31,2,AU_other_complete,US_other_complete
NG2026_Grep01535,global_consensus_representative,Nextstrain_2026_global,PP_001Q6YF,global,PP_001Q6YF,,,A.D.2.1,USA,2022-10-XX,5,AU_C4_like,US_C21_like
NG2026_Grep01536,global_consensus_representative,Nextstrain_2026_global,PP_001Q6ZD,global,PP_001Q6ZD,,,A.D.5.2,USA,2022-XX-XX,14,AU_other_complete,US_other_complete
NG2026_Grep01538,global_consensus_representative,Nextstrain_2026_global,PP_001Q719,global,PP_001Q719,,,A.D.3,USA,2022-11-XX,2,AU_C4_like,US_C18_like
NG2026_Grep01541,global_consensus_representative,Nextstrain_2026_global,PP_001Q743,global,PP_001Q743,,,A.D.3.10,USA,2022-10-XX,12,AU_other_complete,US_C18_like
NG2026_Grep01550,global_consensus_representative,Nextstrain_2026_global,PP_001Q7K6,global,PP_001Q7K6,,,A.D.2.1,USA,2022-11-XX,1,AU_C4_like,US_C21_like
NG2026_Grep01557,global_consensus_representative,Nextstrain_2026_global,PP_001Q7WJ,global,PP_001Q7WJ,,,A.D.5.2,Germany,2021-10-15,6,AU_other_complete,US_other_complete
NG2026_Grep01566,global_consensus_representative,Nextstrain_2026_global,PP_001Q88U,global,PP_001Q88U,,,A.D.3,Germany,2021-10-28,11,AU_other_complete,US_C18_like
NG2026_Grep01567,global_consensus_representative,Nextstrain_2026_global,PP_001Q89S,global,PP_001Q89S,,,A.D.2.1,Germany,2021-10-28,1,AU_C4_like,US_C21_like
NG2026_Grep01570,global_consensus_representative,Nextstrain_2026_global,PP_001Q8DJ,global,PP_001Q8DJ,,,A.D.3,Germany,2021-11-01,7,AU_other_complete,US_C18_like
NG2026_Grep01574,global_consensus_representative,Nextstrain_2026_global,PP_001Q8K5,global,PP_001Q8K5,,,A.D.3,Germany,2021-11-08,20,AU_other_complete,US_C18_like
NG2026_Grep01578,global_consensus_representative,Nextstrain_2026_global,PP_001Q8PX,global,PP_001Q8PX,,,A.D.3,Germany,2021-11-11,4,AU_other_complete,US_C18_like
NG2026_Grep01587,global_consensus_representative,Nextstrain_2026_global,PP_001Q933,global,PP_001Q933,,,A.D.3.1,Germany,2022-01-19,1,AU_other_complete,US_C18_like
NG2026_Grep01591,global_consensus_representative,Nextstrain_2026_global,PP_001Q9GB,global,PP_001Q9GB,,,A.D.3.1,Germany,2021-09-23,3,AU_other_complete,US_C18_like
NG2026_Grep01613,global_consensus_representative,Nextstrain_2026_global,PP_001QAQT,global,PP_001QAQT,,,A.D,Germany,2020-01-27,5,AU_other_complete,US_C18_like
NG2026_Grep01620,global_consensus_representative,Nextstrain_2026_global,PP_001QB23,global,PP_001QB23,,,A.D,Germany,2020-03-11,8,AU_other_complete,US_C18_like
NG2026_Grep01627,global_consensus_representative,Nextstrain_2026_global,PP_001QBUJ,global,PP_001QBUJ,,,A.D.3,Germany,2021-09-08,1,AU_C4_like,US_C18_like
NG2026_Grep01628,global_consensus_representative,Nextstrain_2026_global,PP_001QC30,global,PP_001QC30,,,A.D,Germany,2017-12-14,7,AU_other_complete,US_C18_like
NG2026_Grep01636,global_consensus_representative,Nextstrain_2026_global,PP_001QCJ3,global,PP_001QCJ3,,,A.D.2.2,Germany,2018-11-19,10,AU_other_complete,US_other_complete
NG2026_Grep01652,global_consensus_representative,Nextstrain_2026_global,PP_001QDCF,global,PP_001QDCF,,,A.D.3.4,USA,2022-11-02,13,AU_other_complete,US_C18_like
NG2026_Grep01659,global_consensus_representative,Nextstrain_2026_global,PP_001QDMW,global,PP_001QDMW,,,A.D.1.7,USA,2022-11-14,4,AU_other_complete,US_other_complete
NG2026_Grep01671,global_consensus_representative,Nextstrain_2026_global,PP_001QE04,global,PP_001QE04,,,A.D.1,USA,2022-11-06,1,AU_other_complete,US_other_complete
NG2026_Grep01673,global_consensus_representative,Nextstrain_2026_global,PP_001QE4W,global,PP_001QE4W,,,A.D.3,USA,2022-11-14,4,AU_other_complete,US_C18_like
NG2026_Grep01681,global_consensus_representative,Nextstrain_2026_global,PP_001QEPR,global,PP_001QEPR,,,A.D.1,USA,2022-07-20,3,AU_other_complete,US_other_complete
NG2026_Grep01711,global_consensus_representative,Nextstrain_2026_global,PP_001QNPH,global,PP_001QNPH,,,A.D.5,Kuwait,2020-01-02,1,AU_ambiguous,US_other_complete
NG2026_Grep01715,global_consensus_representative,Nextstrain_2026_global,PP_001QT2M,global,PP_001QT2M,,,A.D.1.7,China,2021-12-18,1,AU_other_complete,US_other_complete
NG2026_Grep01734,global_consensus_representative,Nextstrain_2026_global,PP_001SXZJ,global,PP_001SXZJ,,,A.D.1,USA,2020-01-XX,42,AU_other_complete,US_other_complete
NG2026_Grep01735,global_consensus_representative,Nextstrain_2026_global,PP_001SY0G,global,PP_001SY0G,,,A.D.1.1,USA,2020-03-XX,20,AU_other_complete,US_other_complete
NG2026_Grep01738,global_consensus_representative,Nextstrain_2026_global,PP_001T416,global,PP_001T416,,,A.D.4,Kenya,2018-03-13,7,AU_other_complete,US_other_complete
NG2026_Grep01740,global_consensus_representative,Nextstrain_2026_global,PP_001T3ZA,global,PP_001T3ZA,,,A.D,Kenya,2018-03-12,4,AU_other_complete,US_C18_like
NG2026_Grep01743,global_consensus_representative,Nextstrain_2026_global,PP_001T45Y,global,PP_001T45Y,,,A.D.4,Kenya,2018-03-18,4,AU_other_complete,US_other_complete
NG2026_Grep01746,global_consensus_representative,Nextstrain_2026_global,PP_001T4AN,global,PP_001T4AN,,,A.D.4,Kenya,2018-03-22,2,AU_other_complete,US_other_complete
NG2026_Grep01747,global_consensus_representative,Nextstrain_2026_global,PP_001T4BL,global,PP_001T4BL,,,A.D.4,Kenya,2018-03-23,1,AU_other_complete,US_other_complete
NG2026_Grep01751,global_consensus_representative,Nextstrain_2026_global,PP_001T4GA,global,PP_001T4GA,,,A.D.4,Kenya,2018-03-29,9,AU_other_complete,US_other_complete
NG2026_Grep01752,global_consensus_representative,Nextstrain_2026_global,PP_001T4H7,global,PP_001T4H7,,,A.D,Kenya,2018-03-31,6,AU_other_complete,US_C18_like
NG2026_Grep01756,global_consensus_representative,Nextstrain_2026_global,PP_001T4RR,global,PP_001T4RR,,,A.D.4,Kenya,2018-04-06,2,AU_other_complete,US_other_complete
NG2026_Grep01759,global_consensus_representative,Nextstrain_2026_global,PP_001T4WF,global,PP_001T4WF,,,A.D.4,Kenya,2018-04-11,6,AU_other_complete,US_other_complete
NG2026_Grep01767,global_consensus_representative,Nextstrain_2026_global,PP_001T5DF,global,PP_001T5DF,,,A.D.4,Kenya,2018-05-02,2,AU_other_complete,US_other_complete
NG2026_Grep01768,global_consensus_representative,Nextstrain_2026_global,PP_001T5FB,global,PP_001T5FB,,,A.D.4,Kenya,2018-05-09,1,AU_other_complete,US_other_complete
NG2026_Grep01769,global_consensus_representative,Nextstrain_2026_global,PP_001T5J4,global,PP_001T5J4,,,A.D.4,Kenya,2018-08-01,1,AU_other_complete,US_other_complete
NG2026_Grep01770,global_consensus_representative,Nextstrain_2026_global,PP_001T5K2,global,PP_001T5K2,,,A.D.4,Kenya,2018-08-20,1,AU_other_complete,US_other_complete
NG2026_Grep01771,global_consensus_representative,Nextstrain_2026_global,PP_001T5L0,global,PP_001T5L0,,,A.D.4,Kenya,2018-08-30,1,AU_other_complete,US_other_complete
NG2026_Grep01772,global_consensus_representative,Nextstrain_2026_global,PP_001T5MY,global,PP_001T5MY,,,A.D.2.2,Kenya,2017-11-08,4,AU_other_complete,US_C18_like
NG2026_Grep01775,global_consensus_representative,Nextstrain_2026_global,PP_001T5QS,global,PP_001T5QS,,,A.D.2.2,Kenya,2018-01-31,2,AU_other_complete,US_C18_like
NG2026_Grep01786,global_consensus_representative,Nextstrain_2026_global,PP_001T6DE,global,PP_001T6DE,,,A.D.4,Kenya,2018-03-01,1,AU_other_complete,US_other_complete
NG2026_Grep01834,global_consensus_representative,Nextstrain_2026_global,PP_001T9QN,global,PP_001T9QN,,,A.D.2.2,Australia,2018-XX-XX,1,AU_other_complete,US_other_complete
NG2026_Grep01838,global_consensus_representative,Nextstrain_2026_global,PP_001TDNN,global,PP_001TDNN,,,A.D.5.2,USA,2023-01-31,1,AU_other_complete,US_other_complete
NG2026_Grep01846,global_consensus_representative,Nextstrain_2026_global,PP_001TDY2,global,PP_001TDY2,,,A.D.3.1,USA,2022-12-08,1,AU_C4_like,US_C18_like
NG2026_Grep01851,global_consensus_representative,Nextstrain_2026_global,PP_001TE3S,global,PP_001TE3S,,,A.D.5.1,USA,2022-12-10,2,AU_other_complete,US_other_complete
NG2026_Grep01856,global_consensus_representative,Nextstrain_2026_global,PP_001TE8G,global,PP_001TE8G,,,A.D.1.8,USA,2022-12-09,1,AU_other_complete,US_C21_like
NG2026_Grep01864,global_consensus_representative,Nextstrain_2026_global,PP_001TELR,global,PP_001TELR,,,A.D.1.5,USA,2023-02-01,4,AU_other_complete,US_other_complete
NG2026_Grep01865,global_consensus_representative,Nextstrain_2026_global,PP_001TENM,global,PP_001TENM,,,A.D.1.8,USA,2022-12-02,1,AU_other_complete,US_C21_like
NG2026_Grep01875,global_consensus_representative,Nextstrain_2026_global,PP_001TF8F,global,PP_001TF8F,,,A.D.1.4,USA,2022-12-25,1,AU_other_complete,US_other_complete
NG2026_Grep01882,global_consensus_representative,Nextstrain_2026_global,PP_001TFHW,global,PP_001TFHW,,,A.D.1,USA,2022-11-30,1,AU_other_complete,US_other_complete
NG2026_Grep01884,global_consensus_representative,Nextstrain_2026_global,PP_001TFMN,global,PP_001TFMN,,,A.D.5.2,USA,2022-12-05,1,AU_other_complete,US_other_complete
NG2026_Grep01885,global_consensus_representative,Nextstrain_2026_global,PP_001TFNL,global,PP_001TFNL,,,A.D.3,USA,2023-01-06,5,AU_other_complete,US_C18_like
NG2026_Grep01886,global_consensus_representative,Nextstrain_2026_global,PP_001TFQG,global,PP_001TFQG,,,A.D.3.4,USA,2022-12-04,4,AU_other_complete,US_C18_like
NG2026_Grep01899,global_consensus_representative,Nextstrain_2026_global,PP_001TGQF,global,PP_001TGQF,,,A.D.1.9,Kenya,2022-01-27,10,AU_other_complete,US_other_complete
NG2026_Grep01906,global_consensus_representative,Nextstrain_2026_global,PP_001TH6H,global,PP_001TH6H,,,A.D.1.11,Kenya,2022-02-22,6,AU_other_complete,US_other_complete
NG2026_Grep01915,global_consensus_representative,Nextstrain_2026_global,PP_001THNJ,global,PP_001THNJ,,,A.D.5,Kenya,2022-03-09,1,AU_other_complete,US_other_complete
NG2026_Grep01941,global_consensus_representative,Nextstrain_2026_global,PP_001TKFX,global,PP_001TKFX,,,A.D.1,USA,2019-11-20,7,AU_other_complete,US_other_complete
NG2026_Grep01944,global_consensus_representative,Nextstrain_2026_global,PP_001TKGV,global,PP_001TKGV,,,A.D.5,USA,2019-11-20,1,AU_other_complete,US_other_complete
NG2026_Grep01951,global_consensus_representative,Nextstrain_2026_global,PP_001TL0S,global,PP_001TL0S,,,A.D.1,USA,2019-12-02,14,AU_other_complete,US_other_complete
NG2026_Grep01962,global_consensus_representative,Nextstrain_2026_global,PP_001TLQB,global,PP_001TLQB,,,A.D.2.1,USA,2019-12-25,3,AU_other_complete,US_C21_like
NG2026_Grep01971,global_consensus_representative,Nextstrain_2026_global,PP_001TM89,global,PP_001TM89,,,A.D,USA,2019-12-29,4,AU_other_complete,US_C18_like
NG2026_Grep01976,global_consensus_representative,Nextstrain_2026_global,PP_001TMJN,global,PP_001TMJN,,,A.D.1.1,USA,2020-01-04,1,AU_other_complete,US_other_complete
NG2026_Grep01979,global_consensus_representative,Nextstrain_2026_global,PP_001TMQA,global,PP_001TMQA,,,A.D,USA,2020-01-05,4,AU_other_complete,US_C18_like
NG2026_Grep01985,global_consensus_representative,Nextstrain_2026_global,PP_001TN5E,global,PP_001TN5E,,,A.D.2.1,USA,2020-01-13,2,AU_C4_like,US_C21_like
NG2026_Grep02014,global_consensus_representative,Nextstrain_2026_global,PP_001TPEV,global,PP_001TPEV,,,A.D.5.2,USA,2021-11-11,1,AU_other_complete,US_other_complete
NG2026_Grep02021,global_consensus_representative,Nextstrain_2026_global,PP_001TPQ8,global,PP_001TPQ8,,,A.D,Zambia,2018-04-26,6,AU_other_complete,US_C18_like
NG2026_Grep02033,global_consensus_representative,Nextstrain_2026_global,PP_001TX71,global,PP_001TX71,,,A.D.2.2,USA,2013-03-07,1,AU_other_complete,US_other_complete
NG2026_Grep02059,global_consensus_representative,Nextstrain_2026_global,PP_001UC4Q,global,PP_001UC4Q,,,A.D.1.8,USA,2022-10-30,3,AU_other_complete,US_other_complete
